Date;Hour;Weather;Temp °c;Feels Like °c;Wind km/h;Gust km/h;Cloud %;Humidity %;Precip mm;Pressure mb
22/10/2018;12:00;Partlycloudy;19;19;14 NE;17;0.42;0.64;0.0;1018
22/10/2018;15:00;Partlycloudy;16;16;15 NE;23;0.28;0.77;0.0;1018
22/10/2018;18:00;Partlycloudy;14;14;11 NE;18;0.41;0.89;0.0;1019
22/10/2018;21:00;Partlycloudy;14;13;12 ENE;18;0.47;0.9;0.0;1019
23/10/2018;0:00;Cloudy;14;13;8 ENE;12;0.74;0.91;0.0;1018
23/10/2018;3:00;Cloudy;14;13;10 ENE;14;0.85;0.9;0.0;1018
23/10/2018;6:00;Overcast;15;14;12 ENE;15;0.93;0.86;0.0;1018
23/10/2018;9:00;Cloudy;17;17;13 ENE;15;0.76;0.74;0.0;1018
23/10/2018;12:00;Cloudy;18;18;12 NE;14;0.7;0.7;0.0;1016
23/10/2018;15:00;Overcast;16;16;9 NE;12;1;0.82;0.0;1015
23/10/2018;18:00;Partlycloudy;15;16;8 ENE;11;0.5;0.88;0.0;1014
23/10/2018;21:00;Partlycloudy;15;15;5 ENE;7;0.39;0.88;0.0;1013
24/10/2018;0:00;Partlycloudy;14;15;1 WSW;2;0.43;0.92;0.0;1011
24/10/2018;3:00;Partlycloudy;14;15;4 SW;6;0.39;0.93;0.0;1009
24/10/2018;6:00;Partlycloudy;15;15;8 WSW;9;0.6;0.87;0.0;1008
24/10/2018;9:00;Partlycloudy;18;18;13 WSW;15;0.48;0.7;0.0;1006
24/10/2018;12:00;Sunny;19;19;17 W;19;0.2;0.68;0.0;1003
24/10/2018;15:00;Partlycloudy;16;17;13 W;20;0.28;0.76;0.0;1002
24/10/2018;18:00;Partlycloudy;15;15;13 W;22;0.47;0.78;0.0;1001
24/10/2018;21:00;Lightrain;14;13;14 W;21;1;0.77;1.3;1002
25/10/2018;0:00;Overcast;11;9;27 NNW;35;1;0.74;0.0;1003
25/10/2018;3:00;Moderaterain;9;6;27 NNW;37;0.86;0.75;3.6;1007
25/10/2018;6:00;Overcast;8;5;22 NNW;27;0.93;0.67;0.0;1010
25/10/2018;9:00;Cloudy;10;7;23 NNW;27;0.72;0.63;0.0;1012
25/10/2018;12:00;Partlycloudy;11;8;26 NNW;31;0.51;0.59;0.0;1012
25/10/2018;15:00;Cloudy;10;8;14 NNW;21;0.71;0.59;0.0;1014
25/10/2018;18:00;Partlycloudy;9;9;5 WNW;8;0.31;0.57;0.0;1015
25/10/2018;21:00;Clear;8;8;7 SW;12;0.13;0.58;0.0;1017
26/10/2018;0:00;Clear;8;5;14 SW;24;0.02;0.67;0.0;1017
26/10/2018;3:00;Clear;7;6;12 SSW;21;0.07;0.64;0.0;1018
26/10/2018;6:00;Partlycloudy;9;7;14 SSW;21;0.29;0.54;0.0;1019
26/10/2018;9:00;Partlycloudy;14;13;15 SW;17;0.32;0.4;0.0;1019
26/10/2018;12:00;Partlycloudy;15;15;14 WSW;17;0.29;0.44;0.0;1018
26/10/2018;15:00;Partlycloudy;13;13;8 SW;14;0.31;0.54;0.0;1019
26/10/2018;18:00;Clear;12;11;10 S;20;0.15;0.54;0.0;1020
26/10/2018;21:00;Clear;12;11;11 S;22;0.1;0.56;0.0;1021
27/10/2018;0:00;Clear;11;11;9 SSE;17;0.05;0.6;0.0;1022
27/10/2018;3:00;Clear;11;11;11 SSE;18;0;0.61;0.0;1022
27/10/2018;6:00;Sunny;13;13;12 SSE;15;0;0.55;0.0;1023
27/10/2018;9:00;Sunny;18;19;10 SSE;12;0.01;0.42;0.0;1022
27/10/2018;12:00;Sunny;20;23;5 SSW;6;0;0.37;0.0;1021
27/10/2018;15:00;Sunny;16;20;3 SSW;3;0;0.47;0.0;1021
27/10/2018;18:00;Clear;15;17;9 SSE;17;0;0.47;0.0;1022
27/10/2018;21:00;Clear;14;15;10 SSE;22;0;0.47;0.0;1023
28/10/2018;0:00;Clear;13;15;9 SSE;15;0;0.5;0.0;1023
28/10/2018;3:00;Clear;12;14;10 SSE;17;0;0.48;0.0;1024
28/10/2018;6:00;Sunny;14;16;11 SSE;16;0;0.46;0.0;1025
28/10/2018;9:00;Sunny;19;22;8 S;9;0;0.35;0.0;1024
28/10/2018;12:00;Sunny;21;24;7 SW;8;0;0.34;0.0;1023
28/10/2018;15:00;Sunny;17;21;1 NE;2;0;0.46;0.0;1023
28/10/2018;18:00;Clear;16;18;8 SE;14;0;0.46;0.0;1023
28/10/2018;21:00;Clear;15;17;7 SSE;14;0;0.48;0.0;1024
29/10/2018;0:00;Clear;14;16;6 SSE;11;0.04;0.54;0.0;1023
29/10/2018;3:00;Clear;14;16;8 SSE;13;0;0.54;0.0;1024
29/10/2018;6:00;Sunny;15;18;8 SSE;9;0;0.53;0.0;1024
29/10/2018;9:00;Sunny;20;24;4 SSE;5;0;0.41;0.0;1024
29/10/2018;12:00;Sunny;21;22;6 WNW;7;0.05;0.39;0.0;1022
29/10/2018;15:00;Sunny;17;18;3 NNW;6;0.13;0.54;0.0;1022
29/10/2018;18:00;Partlycloudy;16;16;5 ESE;11;0.26;0.56;0.0;1023
29/10/2018;21:00;Partlycloudy;15;16;6 SE;14;0.36;0.54;0.0;1023
30/10/2018;0:00;Partlycloudy;14;15;5 SSE;11;0.33;0.57;0.0;1023
30/10/2018;3:00;Clear;14;14;7 SSE;15;0.2;0.51;0.0;1023
30/10/2018;6:00;Sunny;16;17;7 SSE;12;0.06;0.48;0.0;1023
30/10/2018;9:00;Sunny;21;23;4 SSE;5;0.03;0.35;0.0;1023
30/10/2018;12:00;Overcast;22;22;5 WNW;7;0.92;0.36;0.0;1021
30/10/2018;15:00;Sunny;18;19;2 NW;4;0.19;0.47;0.0;1021
30/10/2018;18:00;Clear;16;17;5 SSE;11;0.23;0.49;0.0;1022
30/10/2018;21:00;Clear;16;17;6 SSE;13;0.09;0.47;0.0;1023
31/10/2018;0:00;Clear;15;16;5 SSE;10;0.11;0.48;0.0;1023
31/10/2018;3:00;Clear;15;16;5 S;10;0.14;0.46;0.0;1024
31/10/2018;6:00;Sunny;17;18;6 S;10;0.12;0.45;0.0;1024
31/10/2018;9:00;Sunny;21;23;3 SW;4;0.09;0.35;0.0;1025
31/10/2018;12:00;Sunny;22;23;4 NNW;5;0.16;0.36;0.0;1025
31/10/2018;15:00;Sunny;18;19;3 N;5;0.21;0.44;0.0;1025
31/10/2018;18:00;Partlycloudy;17;18;3 E;7;0.3;0.47;0.0;1025
31/10/2018;21:00;Partlycloudy;17;17;4 SE;8;0.29;0.47;0.0;1025
01/11/2018;0:00;Clear;16;18;3 SE;6;0.09;0.47;0.0;1026
01/11/2018;3:00;Clear;16;18;4 ESE;7;0.05;0.47;0.0;1026
01/11/2018;6:00;Sunny;17;19;5 E;7;0.04;0.46;0.0;1027
01/11/2018;9:00;Sunny;21;23;7 NE;8;0.03;0.37;0.0;1026
01/11/2018;12:00;Sunny;22;24;10 NE;11;0.03;0.36;0.0;1026
01/11/2018;15:00;Sunny;18;19;11 NE;21;0.03;0.49;0.0;1026
01/11/2018;18:00;Partlycloudy;16;16;10 ENE;20;0.32;0.61;0.0;1027
01/11/2018;21:00;Clear;15;14;10 ENE;20;0.2;0.64;0.0;1027
02/11/2018;0:00;Clear;13;14;9 ENE;15;0.07;0.75;0.0;1027
02/11/2018;3:00;Clear;13;14;11 ENE;17;0;0.78;0.0;1027
02/11/2018;6:00;Sunny;14;16;10 ENE;12;0.02;0.75;0.0;1027
02/11/2018;9:00;Sunny;18;18;13 NE;15;0.04;0.61;0.0;1026
02/11/2018;12:00;Sunny;19;20;12 NE;15;0.06;0.59;0.0;1025
02/11/2018;15:00;Sunny;16;16;15 NE;26;0.04;0.79;0.0;1025
02/11/2018;18:00;Clear;14;13;14 NE;23;0.15;0.89;0.0;1025
02/11/2018;21:00;Partlycloudy;13;12;14 ENE;23;0.28;0.91;0.0;1025
03/11/2018;0:00;Cloudy;13;12;10 NE;14;0.69;0.89;0.0;1025
03/11/2018;3:00;Cloudy;13;11;13 NE;20;0.79;0.89;0.0;1025
03/11/2018;6:00;Cloudy;13;12;14 ENE;18;0.64;0.8;0.0;1025
03/11/2018;9:00;Sunny;16;16;15 NE;17;0.06;0.66;0.0;1025
03/11/2018;12:00;Sunny;18;18;17 NE;21;0;0.61;0.0;1023
03/11/2018;15:00;Sunny;15;14;17 NE;28;0.04;0.8;0.0;1023
03/11/2018;18:00;Partlycloudy;14;12;15 NE;25;0.53;0.88;0.0;1024
03/11/2018;21:00;Partlycloudy;14;13;14 ENE;21;0.55;0.86;0.0;1024
04/11/2018;0:00;Partlycloudy;13;13;8 NE;12;0.29;0.86;0.0;1024
04/11/2018;3:00;Partlycloudy;12;11;12 ENE;19;0.27;0.87;0.0;1023
04/11/2018;6:00;Sunny;13;15;10 E;12;0;0.8;0.0;1024
04/11/2018;9:00;Sunny;17;18;12 ENE;14;0;0.6;0.0;1023
04/11/2018;12:00;Sunny;19;19;15 NE;19;0;0.57;0.0;1022
04/11/2018;15:00;Sunny;16;16;14 NE;25;0;0.76;0.0;1022
04/11/2018;18:00;Clear;13;13;13 NE;21;0.06;0.89;0.0;1022
04/11/2018;21:00;Clear;13;12;12 ENE;19;0.11;0.91;0.0;1023
05/11/2018;0:00;Clear;12;12;10 ENE;17;0.23;0.91;0.0;1022
05/11/2018;3:00;Partlycloudy;12;11;13 ENE;20;0.54;0.9;0.0;1022
05/11/2018;6:00;Partlycloudy;13;12;14 ENE;19;0.61;0.83;0.0;1022
05/11/2018;9:00;Sunny;16;16;16 ENE;19;0.25;0.7;0.0;1021
05/11/2018;12:00;Sunny;17;17;16 NE;19;0.03;0.64;0.0;1020
05/11/2018;15:00;Sunny;14;13;15 NE;24;0.05;0.76;0.0;1020
05/11/2018;18:00;Partlycloudy;13;11;14 NE;22;0.47;0.88;0.0;1021
05/11/2018;21:00;Partlycloudy;12;11;12 ENE;19;0.42;0.89;0.0;1021
06/11/2018;0:00;Partlycloudy;12;11;10 ENE;16;0.42;0.89;0.0;1021
06/11/2018;3:00;Partlycloudy;11;10;11 ENE;18;0.45;0.89;0.0;1020
06/11/2018;6:00;Partlycloudy;12;11;12 ENE;15;0.61;0.84;0.0;1021
06/11/2018;9:00;Partlycloudy;15;15;15 NE;17;0.39;0.72;0.0;1020
06/11/2018;12:00;Cloudy;16;16;15 NE;19;0.72;0.71;0.0;1020
06/11/2018;15:00;Partlycloudy;15;13;17 NE;24;0.58;0.79;0.0;1020
06/11/2018;18:00;Partlycloudy;13;12;13 ENE;21;0.59;0.88;0.0;1021
06/11/2018;21:00;Partlycloudy;12;11;13 ENE;21;0.47;0.9;0.0;1021
07/11/2018;0:00;Partlycloudy;12;11;10 ENE;16;0.44;0.9;0.0;1021
07/11/2018;3:00;Partlycloudy;11;10;12 ENE;19;0.29;0.9;0.0;1021
07/11/2018;6:00;Partlycloudy;12;11;12 ENE;17;0.31;0.84;0.0;1021
07/11/2018;9:00;Sunny;16;16;14 ENE;16;0.2;0.68;0.0;1021
07/11/2018;12:00;Sunny;17;17;14 NE;16;0.06;0.63;0.0;1020
07/11/2018;15:00;Sunny;14;13;13 NE;20;0.06;0.78;0.0;1020
07/11/2018;18:00;Clear;12;12;9 NE;15;0.13;0.86;0.0;1021
07/11/2018;21:00;Clear;12;11;9 ENE;14;0.11;0.89;0.0;1021
08/11/2018;0:00;Clear;11;12;6 ENE;10;0.13;0.9;0.0;1020
08/11/2018;3:00;Clear;11;11;6 E;10;0.14;0.9;0.0;1020
08/11/2018;6:00;Sunny;12;13;6 E;8;0.2;0.85;0.0;1021
08/11/2018;9:00;Sunny;16;16;8 ENE;10;0.16;0.68;0.0;1020
08/11/2018;12:00;Sunny;17;17;10 NNE;11;0.13;0.65;0.0;1019
08/11/2018;15:00;Partlycloudy;14;13;14 NE;22;0.4;0.82;0.0;1019
08/11/2018;18:00;Cloudy;13;12;12 NE;19;0.82;0.9;0.0;1019
08/11/2018;21:00;Cloudy;13;12;9 NE;14;0.67;0.89;0.0;1020
09/11/2018;0:00;Cloudy;13;13;8 NNE;11;0.8;0.89;0.0;1020
09/11/2018;3:00;Cloudy;13;12;8 NNE;12;0.77;0.89;0.0;1020
09/11/2018;6:00;Partlycloudy;13;13;7 NE;9;0.57;0.87;0.0;1021
09/11/2018;9:00;Partlycloudy;15;16;9 NE;10;0.38;0.7;0.0;1020
09/11/2018;12:00;Partlycloudy;16;17;12 NE;14;0.26;0.64;0.0;1019
09/11/2018;15:00;Sunny;14;13;13 NE;21;0.16;0.75;0.0;1019
09/11/2018;18:00;Clear;12;11;13 ENE;22;0.16;0.87;0.0;1020
09/11/2018;21:00;Clear;12;11;11 ENE;18;0.13;0.89;0.0;1020
10/11/2018;0:00;Clear;11;10;10 ENE;16;0.2;0.9;0.0;1020
10/11/2018;3:00;Clear;11;10;10 ENE;16;0.21;0.91;0.0;1020
10/11/2018;6:00;Sunny;12;11;10 E;13;0.17;0.84;0.0;1020
10/11/2018;9:00;Sunny;15;16;11 ENE;13;0.06;0.67;0.0;1019
10/11/2018;12:00;Sunny;17;17;13 NE;15;0.07;0.64;0.0;1018
10/11/2018;15:00;Sunny;14;13;13 NE;21;0.08;0.79;0.0;1019
10/11/2018;18:00;Clear;12;12;12 NE;19;0.25;0.88;0.0;1019
10/11/2018;21:00;Clear;12;12;8 ENE;13;0.16;0.89;0.0;1020
11/11/2018;0:00;Clear;11;12;6 E;9;0.09;0.89;0.0;1020
11/11/2018;3:00;Clear;11;12;6 E;9;0.06;0.89;0.0;1021
11/11/2018;6:00;Sunny;12;13;6 ESE;7;0.09;0.81;0.0;1022
11/11/2018;9:00;Sunny;16;17;6 ENE;7;0.04;0.64;0.0;1022
11/11/2018;12:00;Sunny;17;18;8 NNE;9;0.03;0.6;0.0;1022
11/11/2018;15:00;Sunny;14;15;10 NNE;14;0.03;0.75;0.0;1023
11/11/2018;18:00;Clear;13;13;10 ENE;17;0.04;0.86;0.0;1024
11/11/2018;21:00;Clear;12;12;9 E;15;0.04;0.89;0.0;1025
12/11/2018;0:00;Clear;11;13;5 E;7;0.04;0.88;0.0;1025
12/11/2018;3:00;Clear;11;11;8 E;13;0.07;0.89;0.0;1026
12/11/2018;6:00;Sunny;12;11;10 ENE;14;0.17;0.83;0.0;1027
12/11/2018;9:00;Partlycloudy;15;14;14 NE;17;0.29;0.69;0.0;1027
12/11/2018;12:00;Partlycloudy;15;15;14 NE;18;0.43;0.66;0.0;1026
12/11/2018;15:00;Partlycloudy;13;11;16 NE;24;0.28;0.77;0.0;1027
12/11/2018;18:00;Partlycloudy;12;10;15 NE;22;0.37;0.8;0.0;1028
12/11/2018;21:00;Partlycloudy;11;10;13 NE;20;0.44;0.8;0.0;1028
13/11/2018;0:00;Partlycloudy;11;10;11 NE;16;0.52;0.81;0.0;1028
13/11/2018;3:00;Cloudy;11;9;12 NE;17;0.66;0.82;0.0;1028
13/11/2018;6:00;Partlycloudy;11;9;15 ENE;21;0.38;0.78;0.0;1028
13/11/2018;9:00;Partlycloudy;13;11;21 ENE;24;0.49;0.65;0.0;1028
13/11/2018;12:00;Cloudy;13;11;20 NE;26;0.72;0.65;0.0;1027
13/11/2018;15:00;Cloudy;11;9;21 NE;30;0.76;0.76;0.0;1027
13/11/2018;18:00;Cloudy;10;8;18 NNE;24;0.86;0.78;0.0;1028
13/11/2018;21:00;Cloudy;10;8;13 NE;18;0.74;0.8;0.0;1027
14/11/2018;0:00;Overcast;10;9;9 NE;13;1;0.8;0.0;1026
14/11/2018;3:00;Cloudy;10;8;13 ENE;18;0.64;0.79;0.0;1025
14/11/2018;6:00;Cloudy;9;8;12 NE;16;0.7;0.78;0.0;1025
14/11/2018;9:00;Cloudy;10;8;15 NE;19;0.8;0.7;0.0;1024
14/11/2018;12:00;Overcast;10;9;12 NNE;15;1;0.67;0.0;1023
14/11/2018;15:00;Overcast;10;8;14 NNE;19;0.94;0.71;0.0;1023
14/11/2018;18:00;Overcast;9;7;12 NE;16;0.9;0.71;0.0;1023
14/11/2018;21:00;Partlycloudy;8;7;9 NE;13;0.61;0.75;0.0;1023
15/11/2018;0:00;Partlycloudy;7;8;4 ENE;5;0.51;0.8;0.0;1022
15/11/2018;3:00;Partlycloudy;8;8;4 ESE;6;0.52;0.78;0.0;1021
15/11/2018;6:00;Partlycloudy;8;7;6 SSE;8;0.5;0.73;0.0;1020
15/11/2018;9:00;Patchylightdrizzle;9;10;3 SSW;3;0.75;0.68;0.5;1019
15/11/2018;12:00;Overcast;8;7;5 NNW;7;1;0.88;0.0;1019
15/11/2018;15:00;Moderaterain;7;6;9 NNE;12;1;0.91;5.1;1019
15/11/2018;18:00;Overcast;7;6;6 NNE;8;1;0.89;0.0;1019
15/11/2018;21:00;Moderaterain;7;5;12 NNE;16;1;0.87;3.3;1020
16/11/2018;0:00;Overcast;8;8;4 NW;5;1;0.83;0.0;1020
16/11/2018;3:00;Overcast;8;7;8 NNW;11;0.93;0.85;0.0;1021
16/11/2018;6:00;Cloudy;9;7;12 NNW;16;0.84;0.83;0.0;1022
16/11/2018;9:00;Lightrainshower;9;7;20 N;27;1;0.78;1.5;1023
16/11/2018;12:00;Cloudy;9;8;13 NNW;16;0.86;0.75;0.0;1024
16/11/2018;15:00;Overcast;8;6;12 NNW;17;0.94;0.83;0.0;1025
16/11/2018;18:00;Overcast;7;5;17 N;23;1;0.88;0.0;1027
16/11/2018;21:00;Overcast;7;4;15 N;21;1;0.88;0.0;1027
17/11/2018;0:00;Overcast;7;6;9 NNE;12;1;0.85;0.0;1027
17/11/2018;3:00;Overcast;7;5;14 NE;20;0.96;0.87;0.0;1027
17/11/2018;6:00;Partlycloudy;7;5;14 ENE;19;0.44;0.83;0.0;1027
17/11/2018;9:00;Partlycloudy;9;7;16 ENE;20;0.43;0.71;0.1;1027
17/11/2018;12:00;Cloudy;11;9;15 ENE;20;0.82;0.62;0.0;1025
17/11/2018;15:00;Partlycloudy;9;7;17 ENE;28;0.46;0.69;0.0;1025
17/11/2018;18:00;Partlycloudy;8;6;17 ENE;28;0.45;0.76;0.0;1025
17/11/2018;21:00;Partlycloudy;8;6;14 E;25;0.3;0.75;0.0;1025
18/11/2018;0:00;Partlycloudy;8;6;13 E;22;0.56;0.73;0.0;1024
18/11/2018;3:00;Partlycloudy;8;5;13 E;24;0.38;0.74;0.0;1024
18/11/2018;6:00;Partlycloudy;8;6;15 E;24;0.49;0.73;0.0;1023
18/11/2018;9:00;Partlycloudy;12;10;17 ENE;20;0.5;0.61;0.0;1022
18/11/2018;12:00;Overcast;13;11;17 ENE;22;0.94;0.6;0.0;1020
18/11/2018;15:00;Overcast;11;9;17 ENE;27;1;0.71;0.0;1018
18/11/2018;18:00;Overcast;10;8;17 E;26;1;0.8;0.0;1016
18/11/2018;21:00;Lightrain;11;9;15 ESE;25;1;0.82;1.5;1014
19/11/2018;0:00;Partlycloudy;12;11;10 SE;20;0.52;0.83;0.0;1013
19/11/2018;3:00;Partlycloudy;12;10;15 SE;31;0.29;0.82;0.0;1012
19/11/2018;6:00;Partlycloudy;13;11;17 SE;33;0.28;0.77;0.0;1012
19/11/2018;9:00;Partlycloudy;18;18;17 S;24;0.46;0.57;0.0;1013
19/11/2018;12:00;Cloudy;17;18;2 WSW;4;0.79;0.65;0.0;1013
19/11/2018;15:00;Patchylightdrizzle;15;15;2 WNW;3;0.65;0.78;0.2;1014
19/11/2018;18:00;Cloudy;13;14;1 ENE;3;0.77;0.87;0.0;1016
19/11/2018;21:00;Overcast;13;12;7 NNE;12;1;0.89;0.0;1019
20/11/2018;0:00;Overcast;11;11;8 NE;13;1;0.91;0.0;1020
20/11/2018;3:00;Overcast;11;11;9 ENE;14;0.94;0.9;0.0;1021
20/11/2018;6:00;Cloudy;12;11;10 ENE;15;0.87;0.88;0.0;1022
20/11/2018;9:00;Cloudy;14;14;9 ENE;11;0.77;0.75;0.0;1022
20/11/2018;12:00;Cloudy;15;16;7 NE;9;0.87;0.72;0.0;1021
20/11/2018;15:00;Overcast;14;13;9 ENE;16;1;0.83;0.0;1021
20/11/2018;18:00;Overcast;13;13;9 E;15;1;0.85;0.0;1020
20/11/2018;21:00;Overcast;13;13;7 ESE;12;1;0.83;0.0;1019
21/11/2018;0:00;Overcast;13;14;7 ESE;13;1;0.8;0.0;1018
21/11/2018;3:00;Overcast;13;14;8 ESE;15;1;0.78;0.0;1017
21/11/2018;6:00;Overcast;14;14;10 ESE;19;1;0.74;0.0;1015
21/11/2018;9:00;Partlycloudy;17;17;9 ESE;12;0.48;0.62;0.1;1013
21/11/2018;12:00;Partlycloudy;18;18;4 SSE;5;0.36;0.59;0.0;1011
21/11/2018;15:00;Patchyrainpossible;15;16;6 E;11;0.43;0.7;0.4;1011
21/11/2018;18:00;Clear;14;15;4 SSE;7;0.19;0.78;0.0;1011
21/11/2018;21:00;Clear;13;14;5 S;9;0.09;0.81;0.0;1012
22/11/2018;0:00;Clear;12;14;4 SSW;7;0.21;0.84;0.0;1012
22/11/2018;3:00;Lightrainshower;11;12;2 SW;4;0.57;0.88;0.5;1013
22/11/2018;6:00;Partlycloudy;12;13;1 SE;2;0.51;0.86;0.0;1014
22/11/2018;9:00;Cloudy;14;13;11 NNE;13;0.85;0.81;0.0;1015
22/11/2018;12:00;Overcast;12;10;19 NNE;26;1;0.85;0.0;1015
22/11/2018;15:00;Overcast;11;8;22 NNE;31;1;0.88;0.0;1017
22/11/2018;18:00;Overcast;10;7;22 NE;29;1;0.87;0.0;1019
22/11/2018;21:00;Lightdrizzle;9;7;19 NNE;25;1;0.86;0.6;1021
23/11/2018;0:00;Overcast;9;8;9 NNE;11;1;0.83;0.0;1021
23/11/2018;3:00;Lightrainshower;9;6;17 NNE;23;1;0.82;0.2;1022
23/11/2018;6:00;Overcast;8;6;17 NNE;23;0.99;0.8;0.0;1023
23/11/2018;9:00;Cloudy;9;6;18 NNE;22;0.85;0.74;0.0;1024
23/11/2018;12:00;Overcast;9;7;14 NE;19;1;0.69;0.0;1024
23/11/2018;15:00;Cloudy;9;6;15 NE;21;0.86;0.72;0.1;1026
23/11/2018;18:00;Partlycloudy;8;5;16 ENE;25;0.41;0.78;0.0;1026
23/11/2018;21:00;Cloudy;7;5;15 ENE;23;0.69;0.82;0.0;1026
24/11/2018;0:00;Cloudy;8;5;13 ENE;19;0.81;0.79;0.0;1026
24/11/2018;3:00;Cloudy;7;5;15 ENE;22;0.77;0.79;0.0;1026
24/11/2018;6:00;Partlycloudy;7;5;13 ENE;18;0.6;0.79;0.0;1026
24/11/2018;9:00;Partlycloudy;9;7;14 ENE;17;0.38;0.69;0.0;1025
24/11/2018;12:00;Partlycloudy;10;9;12 NE;15;0.29;0.66;0.0;1023
24/11/2018;15:00;Sunny;8;7;12 NE;18;0.13;0.78;0.0;1023
24/11/2018;18:00;Partlycloudy;8;6;10 ENE;15;0.49;0.87;0.0;1023
24/11/2018;21:00;Partlycloudy;7;7;7 E;11;0.48;0.89;0.0;1023
25/11/2018;0:00;Partlycloudy;7;8;4 ESE;5;0.26;0.89;0.0;1022
25/11/2018;3:00;Partlycloudy;6;7;2 ESE;3;0.57;0.88;0.0;1022
25/11/2018;6:00;Partlycloudy;8;8;4 SSE;5;0.28;0.79;0.0;1021
25/11/2018;9:00;Sunny;11;12;0 W;0;0.11;0.62;0.0;1020
25/11/2018;12:00;Sunny;12;14;5 NNW;5;0.04;0.57;0.0;1018
25/11/2018;15:00;Sunny;9;11;2 NNW;3;0.06;0.69;0.0;1018
25/11/2018;18:00;Clear;9;10;4 SE;7;0.09;0.73;0.0;1017
25/11/2018;21:00;Clear;9;9;6 SSE;11;0.16;0.7;0.0;1017
26/11/2018;0:00;Clear;9;9;9 SSE;16;0.12;0.66;0.0;1016
26/11/2018;3:00;Clear;9;8;10 SSE;19;0.17;0.64;0.0;1015
26/11/2018;6:00;Partlycloudy;10;9;12 SSE;23;0.3;0.58;0.0;1013
26/11/2018;9:00;Partlycloudy;14;13;13 SSE;19;0.52;0.52;0.0;1011
26/11/2018;12:00;Cloudy;14;13;14 SSE;23;0.82;0.63;0.0;1009
26/11/2018;15:00;Lightrainshower;13;12;12 S;23;0.82;0.71;1.0;1009
26/11/2018;18:00;Partlycloudy;12;11;14 S;29;0.33;0.75;0.0;1008
26/11/2018;21:00;Partlycloudy;12;11;17 S;34;0.26;0.77;0.1;1009
27/11/2018;0:00;Partlycloudy;13;11;15 S;31;0.53;0.81;0.0;1009
27/11/2018;3:00;Cloudy;13;12;17 S;33;0.87;0.81;0.0;1009
27/11/2018;6:00;Partlycloudy;14;13;16 SSW;29;0.52;0.8;0.0;1009
27/11/2018;9:00;Cloudy;18;18;26 SW;35;0.64;0.61;0.0;1010
27/11/2018;12:00;Partlycloudy;18;18;18 SW;28;0.48;0.57;0.0;1009
27/11/2018;15:00;Sunny;16;16;12 S;24;0.22;0.66;0.0;1009
27/11/2018;18:00;Clear;15;15;13 SSE;27;0.18;0.67;0.0;1009
27/11/2018;21:00;Partlycloudy;15;14;13 SSE;26;0.53;0.66;0.0;1008
28/11/2018;0:00;Overcast;14;15;8 ESE;15;1;0.7;0.0;1007
28/11/2018;3:00;Lightrain;14;14;6 SSE;11;1;0.78;1.6;1007
28/11/2018;6:00;Overcast;13;12;10 SSE;16;0.91;0.86;0.0;1008
28/11/2018;9:00;Lightrain;15;14;13 S;19;1;0.77;2.0;1009
28/11/2018;12:00;Cloudy;13;13;7 NW;10;0.87;0.85;0.0;1010
28/11/2018;15:00;Moderaterain;11;9;16 N;23;1;0.93;3.6;1012
28/11/2018;18:00;Overcast;8;5;27 NNE;35;1;0.91;0.0;1014
28/11/2018;21:00;Moderaterain;8;5;20 NNE;26;1;0.89;3.3;1018
29/11/2018;0:00;Overcast;7;4;24 NNE;31;1;0.88;0.0;1020
29/11/2018;3:00;Lightrain;8;4;22 NNE;30;1;0.87;1.1;1021
29/11/2018;6:00;Overcast;7;2;28 NNE;38;1;0.87;0.0;1023
29/11/2018;9:00;Lightrain;7;2;30 NE;39;1;0.87;0.9;1024
29/11/2018;12:00;Overcast;7;2;30 NNE;40;1;0.88;0.0;1023
29/11/2018;15:00;Lightrain;7;3;31 NE;43;1;0.89;1.7;1023
29/11/2018;18:00;Overcast;7;3;31 NE;42;1;0.87;0.0;1023
29/11/2018;21:00;Lightrain;8;3;30 NE;42;1;0.85;1.0;1021
30/11/2018;0:00;Overcast;7;2;30 NE;40;1;0.84;0.0;1020
30/11/2018;3:00;Lightrain;7;2;31 NNE;42;1;0.86;2.0;1019
30/11/2018;6:00;Overcast;6;1;27 NNE;36;1;0.85;0.0;1019
30/11/2018;9:00;Lightrain;6;2;26 NNE;34;1;0.85;1.8;1019
30/11/2018;12:00;Overcast;6;3;17 NNE;22;1;0.83;0.0;1020
30/11/2018;15:00;Lightdrizzle;6;3;17 NNE;22;1;0.85;0.2;1020
30/11/2018;18:00;Overcast;6;2;19 NNE;26;1;0.89;0.0;1021
30/11/2018;21:00;Lightdrizzle;5;2;15 N;20;1;0.89;0.7;1022
01/12/2018;0:00;Overcast;5;3;9 NNE;11;1;0.87;0.0;1022
01/12/2018;3:00;Overcast;5;2;12 NNE;15;1;0.89;0.1;1022
01/12/2018;6:00;Overcast;5;2;10 NNE;13;1;0.88;0.0;1023
01/12/2018;9:00;Cloudy;6;4;11 NNE;13;0.81;0.82;0.0;1023
01/12/2018;12:00;Cloudy;6;4;11 NNE;13;0.85;0.8;0.0;1022
01/12/2018;15:00;Cloudy;6;3;11 NE;15;0.63;0.84;0.0;1023
01/12/2018;18:00;Cloudy;5;3;9 ENE;14;0.74;0.89;0.0;1024
01/12/2018;21:00;Partlycloudy;5;3;10 ENE;15;0.47;0.89;0.0;1024
